Progress_ID,Project_ID,Activity_ID,Date,Planned_Quantity_To_Date,Actual_Quantity_To_Date,Planned_Percentage,Actual_Percentage,Quantity_Completed_This_Period,Status,Delay_Days
PR01562,P001,A053,2026-12-13,12000,12000,100.00,100.00,0,Completed,0
PR01563,P001,A053,2026-12-20,12000,12000,100.00,100.00,0,Completed,0
PR01564,P001,A053,2026-12-27,12000,12000,100.00,100.00,0,Completed,0
PR01565,P001,A054,2026-08-23,154.2857143,162.8056626,8.57,9.04,162.8056626,In Progress,0
PR01566,P001,A054,2026-08-30,514.2857143,495.0690264,28.57,27.50,332.2633639,In Progress,0
PR01567,P001,A054,2026-09-06,874.2857143,872.6047074,48.57,48.48,377.5356809,In Progress,0
PR01568,P001,A054,2026-09-13,1234.285714,1283.217915,68.57,71.29,410.6132072,In Progress,0
PR01569,P001,A054,2026-09-20,1594.285714,1664.847036,88.57,92.49,381.6291211,In Progress,0
PR01570,P001,A054,2026-09-27,1800,1710.42889,100.00,95.02,45.58185444,In Progress,0
PR01571,P001,A054,2026-10-04,1800,1780.321607,100.00,98.91,69.89271708,In Progress,0
PR01572,P001,A054,2026-10-11,1800,1800,100.00,100.00,19.67839282,Completed,0
PR01573,P001,A054,2026-10-18,1800,1800,100.00,100.00,0,Completed,0
PR01574,P001,A054,2026-10-25,1800,1800,100.00,100.00,0,Completed,0
PR01575,P001,A054,2026-11-01,1800,1786.285864,100.00,99.24,0,In Progress,0
PR01576,P001,A054,2026-11-08,1800,1775.820542,100.00,98.66,0,In Progress,0
PR01577,P001,A054,2026-11-15,1800,1800,100.00,100.00,24.17945832,Completed,0
PR01578,P001,A054,2026-11-22,1800,1784.10043,100.00,99.12,0,In Progress,0
PR01579,P001,A054,2026-11-29,1800,1797.317547,100.00,99.85,13.21711675,In Progress,0
PR01580,P001,A054,2026-12-06,1800,1800,100.00,100.00,2.682453126,Completed,0
PR01581,P001,A054,2026-12-13,1800,1757.281494,100.00,97.63,0,In Progress,0
PR01582,P001,A054,2026-12-20,1800,1800,100.00,100.00,42.7185063,Completed,0
PR01583,P001,A054,2026-12-27,1800,1800,100.00,100.00,0,Completed,0
PR01584,P001,A055,2026-11-22,166.6666667,156.3009113,6.67,6.25,156.3009113,In Progress,0
PR01585,P001,A055,2026-11-29,750,758.5053288,30.00,30.34,602.2044175,In Progress,0
PR01586,P001,A055,2026-12-06,1333.333333,1297.857796,53.33,51.91,539.3524671,In Progress,0
PR01587,P001,A055,2026-12-13,1916.666667,1955.400756,76.67,78.22,657.5429604,In Progress,0
PR01588,P001,A055,2026-12-20,2500,2500,100.00,100.00,544.5992438,Completed,0
PR01589,P001,A055,2026-12-27,2500,2500,100.00,100.00,0,Completed,0
PR01590,P001,A056,2026-09-20,705.8823529,734.9242801,5.88,6.12,734.9242801,In Progress,0
PR01591,P001,A056,2026-09-27,1694.117647,1705.527087,14.12,14.21,970.6028073,In Progress,0
PR01592,P001,A056,2026-10-04,2682.352941,2788.632674,22.35,23.24,1083.105586,In Progress,0
PR01593,P001,A056,2026-10-11,3670.588235,3369.414906,30.59,28.08,580.7822322,In Progress,0
PR01594,P001,A056,2026-10-18,4658.823529,4918.16081,38.82,40.98,1548.745904,In Progress,0
PR01595,P001,A056,2026-10-25,5647.058824,5721.188755,47.06,47.68,803.0279447,In Progress,0
PR01596,P001,A056,2026-11-01,6635.294118,6885.607386,55.29,57.38,1164.418632,In Progress,0
PR01597,P001,A056,2026-11-08,7623.529412,7298.03786,63.53,60.82,412.4304737,In Progress,0
PR01598,P001,A056,2026-11-15,8611.764706,8361.36089,71.76,69.68,1063.32303,In Progress,0
PR01599,P001,A056,2026-11-22,9600,9649.035267,80.00,80.41,1287.674377,In Progress,0
PR01600,P001,A056,2026-11-29,10588.23529,10581.92125,88.24,88.18,932.8859859,In Progress,0
PR01601,P001,A056,2026-12-06,11576.47059,11691.16332,96.47,97.43,1109.242067,In Progress,0
PR01602,P001,A056,2026-12-13,12000,12000,100.00,100.00,308.8366803,Completed,0
PR01603,P001,A056,2026-12-20,12000,11258.60747,100.00,93.82,0,Delayed,0
PR01604,P001,A056,2026-12-27,12000,12000,100.00,100.00,741.3925324,Completed,0
PR01605,P001,A057,2026-09-27,142.8571429,138.6128381,2.86,2.77,138.6128381,In Progress,3
PR01606,P001,A057,2026-10-04,642.8571429,618.9863367,12.86,12.38,480.3734986,In Progress,3
PR01607,P001,A057,2026-10-11,1142.857143,1049.726819,22.86,20.99,430.7404825,In Progress,3
PR01608,P001,A057,2026-10-18,1642.857143,1622.496727,32.86,32.45,572.7699078,In Progress,3
PR01609,P001,A057,2026-10-25,2142.857143,1897.51334,42.86,37.95,275.0166127,In Progress,3
PR01610,P001,A057,2026-11-01,2642.857143,2623.547875,52.86,52.47,726.0345349,In Progress,3
PR01611,P001,A057,2026-11-08,3142.857143,2884.439787,62.86,57.69,260.8919121,Delayed,3
PR01612,P001,A057,2026-11-15,3642.857143,3540.387312,72.86,70.81,655.9475258,In Progress,3
PR01613,P001,A057,2026-11-22,4142.857143,4001.291947,82.86,80.03,460.9046347,In Progress,3
PR01614,P001,A057,2026-11-29,4642.857143,4693.621378,92.86,93.87,692.3294303,In Progress,3
PR01615,P001,A057,2026-12-06,5000,4818.735345,100.00,96.37,125.1139679,In Progress,3
PR01616,P001,A057,2026-12-13,5000,4728.525752,100.00,94.57,0,Delayed,3
PR01617,P001,A057,2026-12-20,5000,4761.344528,100.00,95.23,32.81877641,In Progress,3
PR01618,P001,A057,2026-12-27,5000,5000,100.00,100.00,238.6554718,Completed,3
PR01619,P001,A058,2026-10-18,10.15384615,10.34443785,4.62,4.70,10.34443785,In Progress,0
PR01620,P001,A058,2026-10-25,33.84615385,33.38933064,15.38,15.18,23.04489279,In Progress,0
PR01621,P001,A058,2026-11-01,57.53846154,57.06229483,26.15,25.94,23.67296419,In Progress,0
PR01622,P001,A058,2026-11-08,81.23076923,76.77516421,36.92,34.90,19.71286939,In Progress,0
PR01623,P001,A058,2026-11-15,104.9230769,106.3496737,47.69,48.34,29.57450951,In Progress,0
PR01624,P001,A058,2026-11-22,128.6153846,120.6935065,58.46,54.86,14.3438328,In Progress,0
PR01625,P001,A058,2026-11-29,152.3076923,156.3153458,69.23,71.05,35.62183925,In Progress,0
PR01626,P001,A058,2026-12-06,176,176.792309,80.00,80.36,20.47696323,In Progress,0
PR01627,P001,A058,2026-12-13,199.6923077,216.3752647,90.77,98.35,39.58295564,In Progress,0
PR01628,P001,A058,2026-12-20,220,211.5289562,100.00,96.15,0,In Progress,0
PR01629,P001,A058,2026-12-27,220,219.2095019,100.00,99.64,7.680545663,In Progress,0
PR01630,P001,A059,2026-09-27,71.42857143,72.35286211,2.86,2.89,72.35286211,In Progress,5
PR01631,P001,A059,2026-10-04,321.4285714,318.7602763,12.86,12.75,246.4074142,In Progress,5
PR01632,P001,A059,2026-10-11,571.4285714,528.9329018,22.86,21.16,210.1726255,In Progress,5
PR01633,P001,A059,2026-10-18,821.4285714,786.7962064,32.86,31.47,257.8633046,In Progress,5
PR01634,P001,A059,2026-10-25,1071.428571,1017.932119,42.86,40.72,231.1359123,In Progress,5
PR01635,P001,A059,2026-11-01,1321.428571,1268.397602,52.86,50.74,250.465483,In Progress,5
PR01636,P001,A059,2026-11-08,1571.428571,1454.429719,62.86,58.18,186.0321172,In Progress,5
PR01637,P001,A059,2026-11-15,1821.428571,1724.662967,72.86,68.99,270.2332483,In Progress,5
PR01638,P001,A059,2026-11-22,2071.428571,1851.998346,82.86,74.08,127.3353785,Delayed,5
PR01639,P001,A059,2026-11-29,2321.428571,2216.335923,92.86,88.65,364.3375777,In Progress,5
PR01640,P001,A059,2026-12-06,2500,2414.376809,100.00,96.58,198.0408856,In Progress,5
PR01641,P001,A059,2026-12-13,2500,2355.100801,100.00,94.20,0,Delayed,5
PR01642,P001,A059,2026-12-20,2500,2233.683047,100.00,89.35,0,Delayed,5
PR01643,P001,A059,2026-12-27,2500,2461.496538,100.00,98.46,227.8134909,In Progress,5
PR01644,P001,A060,2026-10-04,937.5,902.5859778,3.75,3.61,902.5859778,In Progress,5
PR01645,P001,A060,2026-10-11,3125,2889.342099,12.50,11.56,1986.756121,In Progress,5
PR01646,P001,A060,2026-10-18,5312.5,4994.700854,21.25,19.98,2105.358756,In Progress,5
PR01647,P001,A060,2026-10-25,7500,6731.074282,30.00,26.92,1736.373427,In Progress,5
PR01648,P001,A060,2026-11-01,9687.5,8855.446879,38.75,35.42,2124.372597,In Progress,5
PR01649,P001,A060,2026-11-08,11875,11057.72216,47.50,44.23,2202.275281,In Progress,5
PR01650,P001,A060,2026-11-15,14062.5,13963.98837,56.25,55.86,2906.266209,In Progress,5
PR01651,P001,A060,2026-11-22,16250,15073.78245,65.00,60.30,1109.794078,In Progress,5
PR01652,P001,A060,2026-11-29,18437.5,17928.76288,73.75,71.72,2854.980431,In Progress,5
PR01653,P001,A060,2026-12-06,20625,19205.15299,82.50,76.82,1276.390114,Delayed,5
PR01654,P001,A060,2026-12-13,22812.5,21869.84563,91.25,87.48,2664.69264,In Progress,5
PR01655,P001,A060,2026-12-20,25000,23626.27894,100.00,94.51,1756.433305,Delayed,5
PR01656,P001,A060,2026-12-27,25000,24513.92453,100.00,98.06,887.6455895,In Progress,5
PR01657,P001,A061,2026-10-18,646.1538462,556.5204205,4.62,3.98,556.5204205,In Progress,12
PR01658,P001,A061,2026-10-25,2153.846154,1776.840178,15.38,12.69,1220.319758,In Progress,12
PR01659,P001,A061,2026-11-01,3661.538462,3045.051763,26.15,21.75,1268.211585,In Progress,12
PR01660,P001,A061,2026-11-08,5169.230769,4452.694164,36.92,31.80,1407.642402,Delayed,12
PR01661,P001,A061,2026-11-15,6676.923077,5583.796601,47.69,39.88,1131.102437,Delayed,12
PR01662,P001,A061,2026-11-22,8184.615385,7319.971504,58.46,52.29,1736.174903,Delayed,12
PR01663,P001,A061,2026-11-29,9692.307692,8371.227876,69.23,59.79,1051.256373,Delayed,12
PR01664,P001,A061,2026-12-06,11200,10786.84577,80.00,77.05,2415.617891,In Progress,12
PR01665,P001,A061,2026-12-13,12707.69231,10409.88725,90.77,74.36,0,Delayed,12
PR01666,P001,A061,2026-12-20,14000,12419.78026,100.00,88.71,2009.893011,Delayed,12
PR01667,P001,A061,2026-12-27,14000,11767.30302,100.00,84.05,0,Delayed,12
PR01668,P001,A062,2026-08-16,65,60.62751195,1.00,0.93,60.62751195,In Progress,5
PR01669,P001,A062,2026-08-23,520,496.5738344,8.00,7.64,435.9463225,In Progress,5
PR01670,P001,A062,2026-08-30,975,846.8967018,15.00,13.03,350.3228674,In Progress,5
PR01671,P001,A062,2026-09-06,1430,1370.353147,22.00,21.08,523.4564453,In Progress,5
PR01672,P001,A062,2026-09-13,1885,1916.29432,29.00,29.48,545.9411727,In Progress,5
PR01673,P001,A062,2026-09-20,2340,2185.863403,36.00,33.63,269.5690835,In Progress,5
PR01674,P001,A062,2026-09-27,2795,2680.665704,43.00,41.24,494.8023002,In Progress,5
PR01675,P001,A062,2026-10-04,3250,3204.084843,50.00,49.29,523.419139,In Progress,5
PR01676,P001,A062,2026-10-11,3705,3498.48933,57.00,53.82,294.4044873,In Progress,5
PR01677,P001,A062,2026-10-18,4160,3867.412197,64.00,59.50,368.9228667,In Progress,5
PR01678,P001,A062,2026-10-25,4615,4016.661677,71.00,61.79,149.2494808,Delayed,5
PR01679,P001,A062,2026-11-01,5070,4930.243803,78.00,75.85,913.5821258,In Progress,5
PR01680,P001,A062,2026-11-08,5525,5226.866059,85.00,80.41,296.6222556,In Progress,5
PR01681,P001,A062,2026-11-15,5980,5469.04527,92.00,84.14,242.1792111,Delayed,5
PR01682,P001,A062,2026-11-22,6435,6141.762744,99.00,94.49,672.7174742,In Progress,5
PR01683,P001,A062,2026-11-29,6500,6042.212719,100.00,92.96,0,Delayed,5
PR01684,P001,A062,2026-12-06,6500,6054.783055,100.00,93.15,12.57033634,Delayed,5
PR01685,P001,A062,2026-12-13,6500,6312.931238,100.00,97.12,258.1481828,In Progress,5
PR01686,P001,A062,2026-12-20,6500,5870.518001,100.00,90.32,0,Delayed,5
PR01687,P001,A062,2026-12-27,6500,6413.264228,100.00,98.67,542.7462262,In Progress,5
PR01688,P001,A063,2026-10-25,16.92307692,16.09521666,7.69,7.32,16.09521666,In Progress,0
PR01689,P001,A063,2026-11-01,40.61538462,39.67332907,18.46,18.03,23.57811242,In Progress,0
PR01690,P001,A063,2026-11-08,64.30769231,68.63580043,29.23,31.20,28.96247136,In Progress,0
PR01691,P001,A063,2026-11-15,88,91.47225267,40.00,41.58,22.83645223,In Progress,0
PR01692,P001,A063,2026-11-22,111.6923077,112.0738642,50.77,50.94,20.60161156,In Progress,0
PR01693,P001,A063,2026-11-29,135.3846154,130.9279491,61.54,59.51,18.85408491,In Progress,0
PR01694,P001,A063,2026-12-06,159.0769231,156.1300977,72.31,70.97,25.20214859,In Progress,0
PR01695,P001,A063,2026-12-13,182.7692308,183.2379673,83.08,83.29,27.10786959,In Progress,0
PR01696,P001,A063,2026-12-20,206.4615385,206.7326871,93.85,93.97,23.49471979,In Progress,0
PR01697,P001,A063,2026-12-27,220,219.3002938,100.00,99.68,12.56760673,In Progress,0
PR01698,P001,A064,2026-08-23,534.6534653,469.9180846,2.97,2.61,469.9180846,In Progress,12
PR01699,P001,A064,2026-08-30,1782.178218,1554.944919,9.90,8.64,1085.026834,In Progress,12
PR01700,P001,A064,2026-09-06,3029.70297,2513.23176,16.83,13.96,958.2868409,In Progress,12
PR01701,P001,A064,2026-09-13,4277.227723,3686.637204,23.76,20.48,1173.405444,In Progress,12
PR01702,P001,A064,2026-09-20,5524.752475,5038.639681,30.69,27.99,1352.002477,In Progress,12
PR01703,P001,A064,2026-09-27,6772.277228,5635.268088,37.62,31.31,596.6284073,Delayed,12
PR01704,P001,A064,2026-10-04,8019.80198,7004.218824,44.55,38.91,1368.950736,Delayed,12
PR01705,P001,A064,2026-10-11,9267.326733,7889.355062,51.49,43.83,885.1362381,Delayed,12
PR01706,P001,A064,2026-10-18,10514.85149,9294.04847,58.42,51.63,1404.693408,Delayed,12
PR01707,P001,A064,2026-10-25,11762.37624,10190.89735,65.35,56.62,896.8488799,Delayed,12
PR01708,P001,A064,2026-11-01,13009.90099,12121.43896,72.28,67.34,1930.541607,In Progress,12
PR01709,P001,A064,2026-11-08,14257.42574,12799.32466,79.21,71.11,677.8857061,Delayed,12
PR01710,P001,A064,2026-11-15,15504.9505,12932.47593,86.14,71.85,133.1512625,Delayed,12
PR01711,P001,A064,2026-11-22,16752.47525,15135.74379,93.07,84.09,2203.267865,Delayed,12
PR01712,P001,A064,2026-11-29,18000,15351.96933,100.00,85.29,216.22554,Delayed,12
PR01713,P001,A064,2026-12-06,18000,15476.49229,100.00,85.98,124.5229555,Delayed,12
PR01714,P001,A064,2026-12-13,18000,16037.70598,100.00,89.10,561.2136966,Delayed,12
PR01715,P001,A064,2026-12-20,18000,15530.19913,100.00,86.28,0,Delayed,12
PR01716,P001,A064,2026-12-27,18000,16402.49916,100.00,91.12,872.3000387,Delayed,12
PR01717,P001,A065,2026-10-25,0,0,0.00,0.00,0,Not Started,0
PR01718,P001,A065,2026-11-01,110.8333333,108.4323365,11.67,11.41,108.4323365,In Progress,0
PR01719,P001,A065,2026-11-08,221.6666667,216.5743225,23.33,22.80,108.141986,In Progress,0
PR01720,P001,A065,2026-11-15,332.5,325.9173791,35.00,34.31,109.3430566,In Progress,0
PR01721,P001,A065,2026-11-22,443.3333333,460.3891223,46.67,48.46,134.4717432,In Progress,0
PR01722,P001,A065,2026-11-29,554.1666667,566.3626948,58.33,59.62,105.9735725,In Progress,0
PR01723,P001,A065,2026-12-06,665,704.7989455,70.00,74.19,138.4362508,In Progress,0
PR01724,P001,A065,2026-12-13,775.8333333,837.409322,81.67,88.15,132.6103765,In Progress,0
PR01725,P001,A065,2026-12-20,886.6666667,854.6800814,93.33,89.97,17.27075946,In Progress,0
PR01726,P001,A065,2026-12-27,950,950,100.00,100.00,95.31991856,Completed,0
PR01727,P001,A066,2026-10-18,49.09090909,47.06998309,5.45,5.23,47.06998309,In Progress,0
PR01728,P001,A066,2026-10-25,163.6363636,159.1828024,18.18,17.69,112.1128193,In Progress,0
PR01729,P001,A066,2026-11-01,278.1818182,272.0471057,30.91,30.23,112.8643033,In Progress,0
PR01730,P001,A066,2026-11-08,392.7272727,378.1961985,43.64,42.02,106.1490927,In Progress,0
PR01731,P001,A066,2026-11-15,507.2727273,488.5969469,56.36,54.29,110.4007484,In Progress,0
PR01732,P001,A066,2026-11-22,621.8181818,618.6780291,69.09,68.74,130.0810822,In Progress,0
PR01733,P001,A066,2026-11-29,736.3636364,705.0054844,81.82,78.33,86.32745533,In Progress,0
PR01734,P001,A066,2026-12-06,850.9090909,875.9891629,94.55,97.33,170.9836785,In Progress,0
PR01735,P001,A066,2026-12-13,900,871.0907636,100.00,96.79,0,In Progress,0
PR01736,P001,A066,2026-12-20,900,900,100.00,100.00,28.90923643,Completed,0
PR01737,P001,A066,2026-12-27,900,885.7813898,100.00,98.42,0,In Progress,0
PR01738,P001,A067,2026-11-01,0,0,0.00,0.00,0,Not Started,12
PR01739,P001,A067,2026-11-08,572.7272727,478.0342972,12.73,10.62,478.0342972,In Progress,12
PR01740,P001,A067,2026-11-15,1145.454545,1076.39877,25.45,23.92,598.3644724,In Progress,12
PR01741,P001,A067,2026-11-22,1718.181818,1579.3227,38.18,35.10,502.9239305,In Progress,12
PR01742,P001,A067,2026-11-29,2290.909091,2039.807254,50.91,45.33,460.4845543,Delayed,12
PR01743,P001,A067,2026-12-06,2863.636364,2385.013654,63.64,53.00,345.2063993,Delayed,12
PR01744,P001,A067,2026-12-13,3436.363636,3049.33748,76.36,67.76,664.3238263,Delayed,12
PR01745,P001,A067,2026-12-20,4009.090909,3370.642835,89.09,74.90,321.3053547,Delayed,12
PR01746,P001,A067,2026-12-27,4500,4190.320954,100.00,93.12,819.6781194,Delayed,12
PR01747,P001,A068,2026-12-06,17000,17481.47087,20.00,20.57,17481.47087,In Progress,0
PR01748,P001,A068,2026-12-13,40800,40936.28695,48.00,48.16,23454.81608,In Progress,0
PR01749,P001,A068,2026-12-20,64600,59091.35463,76.00,69.52,18155.06768,Delayed,0
PR01750,P001,A068,2026-12-27,85000,82074.33746,100.00,96.56,22982.98284,In Progress,0
